,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,uid
894,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,100268.0
1015,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,110810.0
426,,,18,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,46567.0
2079,,,15,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,230154.0
649,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,71408.0
517,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,56034.0
355,,,5,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,40162.0
110,,,3,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,12579.0
1831,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,201239.0
1782,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,195888.0
78,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,8281.0
2067,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,228945.0
643,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,71149.0
1213,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,133155.0
658,,,5,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,72463.0
366,,,10,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,41240.0
612,,,7,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,67488.0
1233,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,135703.0
1760,,,2,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,192980.0
1833,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,201575.0
427,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,46580.0
2270,,,1,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,248141.0
217,,,19,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,26022.0
2255,,,16,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,246109.0
1822,,,17,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,200096.0
1570,,,16,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,173389.0
1678,,,8,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,183033.0
1195,,,26,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,131032.0
1099,,,13,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,119195.0
263,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,31502.0
555,,,13,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,60818.0
1899,,,25,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,208625.0
582,,,17,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,64485.0
990,,,25,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,109170.0
1696,,,3,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,184625.0
1957,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,215104.0
932,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,104375.0
1848,,,22,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,202972.0
625,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,68947.0
2313,,,19,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,252940.0
1408,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,155877.0
531,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,57621.0
1165,,,30,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,128052.0
98,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,10880.0
1144,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,125532.0
1755,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,192545.0
1858,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,203773.0
820,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,92568.0
712,,,25,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,78761.0
86,,,12,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,8913.0
823,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,92797.0
1524,,,2,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,169135.0
2270,,,1,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,248141.0
372,,,16,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,41744.0
518,,,27,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,56286.0
548,,,2,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,60223.0
1012,,,25,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,110714.0
2143,,,25,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,236462.0
279,,,15,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,32866.0
1239,,,23,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,136620.0
128,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,14424.0
1382,,,18,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,152763.0
2130,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,235544.0
982,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,108634.0
1925,,,3,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,211850.0
2029,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,225189.0
198,,,19,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,22906.0
959,,,14,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,106257.0
1605,,,13,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,175878.0
1197,,,22,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,131429.0
424,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,46342.0
970,,,16,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,107280.0
941,,,24,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,104769.0
729,,,3,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,80778.0
1368,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,150540.0
1147,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,125814.0
252,,,7,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,30013.0
1770,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,193984.0
1410,,,23,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,156253.0
780,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,86988.0
314,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,36522.0
1154,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,126580.0
267,,,24,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,31859.0
640,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,70796.0
39,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,4967.0
1425,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,158799.0
968,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,106975.0
249,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,29790.0
281,,,4,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,33165.0
427,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,46580.0
2038,,,13,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,225847.0
1681,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,183365.0
1612,,,11,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,176325.0
269,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,32099.0
1110,,,26,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,120193.0
1731,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,189407.0
1117,,,19,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,121868.0
1480,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,164616.0
2056,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,228094.0
342,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,39145.0
868,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,97710.0
1619,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,177308.0
660,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,72605.0
1558,,,28,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,171825.0
1588,,,25,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,174706.0
1056,,,9,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,114789.0
858,,,1,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,96809.0
603,,,14,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,66195.0
1438,,,17,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,160176.0
1991,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,219475.0
1115,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,121570.0
95,,,23,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,10333.0
819,,,7,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,92483.0
1244,,,18,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,136895.0
191,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,21917.0
1004,,,1,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,110163.0
1746,,,16,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,191484.0
759,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,83744.0
249,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,29790.0
1419,,,6,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,158150.0
1753,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,192268.0
1536,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,170133.0
1514,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,167917.0
1276,,,10,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,139383.0
516,,,8,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,56003.0
121,,,26,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,13774.0
1088,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,118106.0
2100,,,8,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,232627.0
361,,,14,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,40721.0
2150,,,23,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,236899.0
546,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,59996.0
1636,,,22,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,178467.0
859,,,4,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,96956.0
1245,,,25,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,136917.0
1498,,,24,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,166564.0
856,,,13,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,96649.0
525,,,23,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,56842.0
866,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,97586.0
1831,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,201239.0
406,,,1,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,44627.0
990,,,25,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,109170.0
2312,,,27,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,252894.0
2149,,,5,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,236770.0
2004,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,220715.0
2224,,,25,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,243450.0
54,,,22,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,6364.0
1599,,,24,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,175185.0
653,,,15,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,72017.0
764,,,8,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,84405.0
325,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,37890.0
720,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,79315.0
640,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,70796.0
106,,,20,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,12042.0
2382,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,261477.0
1117,,,19,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,121868.0
1958,,,24,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,215166.0
1062,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,115410.0
22,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,2789.0
846,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,95251.0
1714,,,27,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,187358.0
499,,,19,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,53402.0
174,,,31,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,20084.0
938,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,104597.0
1420,,,27,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,158187.0
1198,,,20,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,131458.0
1488,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,165052.0
1344,,,7,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,147524.0
1382,,,18,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,152763.0
932,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,104375.0
2069,,,20,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,229252.0
1258,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,138141.0
218,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,26134.0
441,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,47404.0
1249,,,1,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,137181.0
2308,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,251510.0
1757,,,5,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,192580.0
620,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,68325.0
2308,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,251510.0
272,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,32260.0
1394,,,19,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,153978.0
70,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,7759.0
2120,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,234577.0
1491,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,165591.0
1588,,,25,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,174706.0
1513,,,5,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,167734.0
458,,,9,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,49253.0
944,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,104998.0
791,,,28,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,87624.0
87,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,9166.0
831,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,93579.0
1808,,,7,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,198560.0
1719,,,12,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,187680.0
2335,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,255885.0
153,,,7,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,17044.0
2302,,,12,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,250795.0
2258,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,246482.0
42,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,5260.0
2044,,,21,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,226498.0
1106,,,12,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,119723.0
1253,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,137755.0
1298,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,142684.0
61,,,1,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,7002.0
1120,,,23,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,122115.0
2231,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,243832.0
594,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,65239.0
1016,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,111256.0
2348,,,20,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,257397.0
529,,,17,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,57211.0
1990,,,20,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,219402.0
1306,,,3,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,143651.0
1227,,,16,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,134989.0
2079,,,15,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,230154.0
1497,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,166338.0
1058,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,114953.0
1149,,,29,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,126066.0
937,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,104595.0
2219,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,243085.0
1506,,,25,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,167367.0
663,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,72787.0
446,,,17,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,48184.0
1106,,,12,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,119723.0
722,,,11,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,79591.0
669,,,24,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,73428.0
382,,,24,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,43050.0
2113,,,11,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,233518.0
1318,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,144851.0
1139,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,124813.0
871,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,97873.0
2066,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,228868.0
1341,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,147235.0
1324,,,12,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,145496.0
775,,,9,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,86225.0
227,,,14,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,27579.0
228,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,27691.0
108,,,22,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,12448.0
2005,,,18,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,220767.0
2377,,,14,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,261346.0
1675,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,182909.0
1760,,,2,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,192980.0
174,,,31,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,20084.0
1912,,,13,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,210229.0
230,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,27729.0
1205,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,132299.0
1601,,,24,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,175670.0
2256,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,246218.0
1301,,,25,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,143089.0
2385,,,11,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,261725.0
1639,,,7,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,178768.0
2085,,,12,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,230579.0
2323,,,17,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,253819.0
529,,,17,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,57211.0
833,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,94117.0
479,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,51837.0
2116,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,234084.0
2224,,,25,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,243450.0
888,,,26,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,99467.0
2319,,,23,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,253450.0
1362,,,8,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,149941.0
1616,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,177233.0
1905,,,16,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,209247.0
1679,,,13,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,183229.0
566,,,23,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,62312.0
347,,,15,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,39563.0
755,,,21,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,83255.0
1487,,,12,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,165043.0
667,,,21,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,73185.0
1090,,,13,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,118342.0
577,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,63619.0
1616,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,177233.0
469,,,27,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,50478.0
459,,,5,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,49364.0
761,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,84032.0
1640,,,26,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,178845.0
1490,,,9,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,165136.0
319,,,11,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,36910.0
969,,,6,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,107252.0
534,,,16,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,57983.0
479,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,51837.0
2329,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,254943.0
476,,,1,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,51533.0
262,,,16,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,31486.0
256,,,3,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,30726.0
402,,,6,,,,,,,,,,,,,,19.0,,330.0,,,,,,,,,,,44061.0
1167,,,6,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,128207.0
1247,,,29,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,136944.0
1004,,,1,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,110163.0
512,,,26,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,54657.0
423,,,22,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,46236.0
524,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,56806.0
2388,,,9,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,261847.0
315,,,21,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,36598.0
2135,,,23,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,235714.0
1834,,,27,,,,,,,,,,,,,,19.0,,65.0,,,,,,,,,,,201698.0
773,,,17,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,85724.0
711,,,5,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,78673.0
2232,,,8,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,243945.0
627,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,69208.0
506,,,30,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,54109.0
146,,,14,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,16200.0
1650,,,30,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,179968.0
1713,,,31,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,187106.0
384,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,43098.0
1965,,,11,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,215950.0
894,,,10,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,100268.0
834,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,94131.0
8,,,25,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,982.0
1989,,,2,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,219339.0
417,,,3,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,45274.0
1205,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,132299.0
1436,,,28,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,159841.0
1575,,,9,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,173902.0
116,,,7,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,13253.0
2252,,,9,,,,,,,,,,,,,,19.0,,236.0,,,,,,,,,,,245861.0
29,,,2,,,,,,,,,,,,,,19.0,,272.0,,,,,,,,,,,3672.0
135,,,22,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,15408.0
565,,,17,,,,,,,,,,,,,,19.0,,380.0,,,,,,,,,,,62083.0
2082,,,19,,,,,,,,,,,,,,19.0,,489.0,,,,,,,,,,,230384.0
